ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-332,-343,-878,-10,-8,-2,1,-1,1
-336,-337,-871,-5,-14,-11,1,-1,1
-348,-330,-873,-3,-10,-8,1,-1,2
-342,-335,-877,-3,-13,-4,1,-1,1
-344,-334,-880,-7,-11,-4,1,-1,1
-344,-335,-875,-9,-18,0,1,-1,2
-343,-340,-875,-7,-13,12,1,-1,1
-331,-340,-873,-7,-21,11,1,-1,1
-329,-335,-872,-10,-10,5,1,-1,2
-326,-351,-880,2,-10,19,1,-1,1
-325,-321,-883,-9,2,0,1,-1,1
-338,-331,-871,-24,-2,2,1,-1,2
-335,-325,-879,-14,16,25,1,-1,1
-318,-331,-879,-23,27,23,1,-1,1
-322,-342,-876,-25,17,0,1,-1,1
-333,-332,-886,-17,8,-32,1,-1,1
-338,-296,-877,-54,37,-24,1,-1,1
-331,-299,-892,-25,-38,-65,1,-1,2
-315,-315,-925,-14,-36,-58,1,-1,1
-307,-320,-919,-40,-27,-68,1,-1,1
-303,-322,-906,-98,-3,-86,1,-1,2
-310,-325,-893,-97,9,-72,1,-1,1
-295,-323,-887,-98,25,-45,1,-1,2
-291,-339,-881,-70,-11,-51,1,-1,2
-306,-312,-887,-54,-7,-59,1,-1,1
-308,-317,-882,-37,-37,-46,1,-1,2
-307,-318,-890,-10,-16,-14,1,-1,2
-307,-302,-906,-5,-30,-16,1,-1,2
-307,-303,-897,-17,-18,17,1,-1,2
-299,-304,-906,-42,4,45,1,-1,2
-283,-308,-901,-77,45,74,1,-1,2
-281,-308,-881,-23,14,37,1,-1,1
-286,-299,-904,9,-22,23,1,-1,2
-281,-308,-887,19,-1,40,1,-1,2
-287,-301,-901,40,-35,17,1,-1,2
-295,-290,-897,35,-18,5,1,-1,2
-308,-292,-919,16,-13,25,1,-1,1
-280,-288,-910,-2,-30,23,1,-1,1
-251,-289,-890,-44,-22,-55,1,-1,2
-277,-274,-874,6,-58,-26,1,-1,2
-281,-288,-904,19,-211,65,1,-1,2
-321,-197,-806,-160,-700,257,1,-1,1
-446,-259,-883,125,-1088,651,1,-1,1
-576,-233,-822,284,-1402,625,1,-1,1
-673,-409,-623,1057,-1768,354,1,0,1
-847,-281,-619,237,-2338,-248,1,0,0
-919,-463,-237,35,-2197,-300,1,0,0
-854,-333,-92,-412,-2229,65,1,0,0
-967,-377,-101,-762,-1600,133,1,0,0
-930,-349,86,-319,-1344,-113,1,0,-1
-974,-329,217,-286,-1392,-189,1,0,-1
-935,-356,230,-464,-759,-517,1,0,-1
-752,-501,574,-829,-1290,-307,1,0,-1
-1020,-401,210,-1236,-1577,-86,2,0,-2
-712,-555,480,-487,-503,-740,2,0,-2
-692,-570,344,-305,-792,-683,2,0,-2
-661,-700,415,-120,-957,-343,2,0,-2
-580,-680,435,38,-991,-348,2,-1,-2
-551,-715,544,2,-1206,-396,2,-1,-2
-443,-674,583,96,-1219,-317,2,-1,-2
-81,-620,752,-710,-2130,53,2,-1,-3
-268,-708,485,-134,-994,-294,2,-2,-3
-240,-746,639,-226,-1027,107,3,-2,-3
-157,-789,658,-487,-540,135,3,-2,-3
-204,-779,471,-543,-241,-95,3,-2,-3
-122,-822,528,-461,-123,11,3,-2,-2
-94,-878,537,-296,126,-172,3,-2,-2
-119,-863,604,-184,-46,-60,3,-2,-2
-109,-856,597,-53,-226,-193,3,-2,-2
