ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1202,-79,113,586,62,121,1,0,0
-1174,-98,31,697,-222,292,0,1,0
-1123,-142,-68,923,-96,254,0,1,0
-1052,-149,-118,982,-274,363,0,1,0
-1091,-133,-128,1043,-357,360,0,1,0
-1015,-137,-247,1197,-371,397,0,1,0
-1059,-209,-442,1388,-288,469,0,1,-1
-975,-165,-499,1297,-245,528,0,1,-1
-894,-160,-546,1283,-165,515,0,1,-1
-896,-189,-664,1118,-45,452,0,1,-1
-830,-143,-652,800,-98,422,0,1,-1
-804,-124,-660,567,-9,310,0,1,-1
-742,-127,-730,280,-37,170,0,1,-1
-639,-128,-752,-53,-25,-99,0,1,-1
-757,-82,-649,-652,-63,-70,0,1,-1
-824,-103,-595,-883,-72,-233,0,1,-1
-843,-137,-571,-982,72,-317,0,1,-1
-976,-160,-439,-1225,45,-402,0,1,-1
-1056,-91,-313,-1294,153,-483,0,1,-1
-1272,-4,-139,-1221,550,-489,0,1,-1
-1020,-169,-480,-968,779,-448,0,1,0
-1100,-254,-371,-1262,193,-396,0,1,0
-991,-279,-60,-1409,-366,-281,0,1,0
-1076,-118,242,-1177,-256,-248,0,1,0
-1219,-3,406,-764,-196,-200,0,1,0
-1233,-16,438,-339,115,-180,0,1,0
-1190,-99,353,87,263,-102,1,1,0
-1069,-72,285,336,229,-74,1,1,0
-1193,-106,235,484,58,269,1,1,0
-1150,-73,166,560,114,235,0,1,0
-1142,-149,78,847,139,299,0,0,0
-1099,-208,-137,994,-23,359,0,1,0
-1048,-158,-219,975,-259,322,0,1,0
-997,-130,-296,1168,-725,354,0,1,0
-1081,-218,-433,1303,-322,220,0,1,-1
-1006,-151,-531,1260,-219,404,0,1,-1
-813,-106,-592,1192,187,302,0,1,-1
-833,-65,-573,917,-160,287,0,1,-1
-797,-119,-633,797,43,312,0,1,-1
-795,-128,-653,434,-36,165,0,1,-1
-758,-160,-690,215,-58,59,0,1,-1
-744,-155,-647,-35,82,-58,0,1,-1
-752,-167,-650,-466,63,28,0,1,-1
-821,-172,-707,-718,185,-164,0,1,-1
-1019,-129,-458,-1051,133,-180,0,1,-1
-949,-186,-507,-1050,120,-117,0,1,-1
-1037,-110,-332,-1290,62,-126,0,1,-1
-894,-61,-398,-1246,265,-280,0,1,0
-1067,-63,-248,-1366,15,-303,0,1,0
-925,-72,-309,-1141,299,-283,0,1,0
-1064,-74,-155,-1168,-229,-313,0,1,0
-1094,-61,-51,-1136,85,-245,0,1,0
