ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1128,448,143,364,59,-430,0,1,-1
-1218,366,155,420,-550,-136,0,1,-2
-988,366,209,184,215,-19,0,1,-2
-1097,350,59,233,-262,37,0,1,-2
-1131,322,-29,84,-58,115,0,0,-2
-1036,454,134,-358,-278,315,0,1,-2
-1130,470,155,-319,-303,246,0,1,-2
-992,505,280,-504,-361,382,0,1,-2
-944,478,341,-394,77,169,0,0,-2
-862,333,217,39,-600,20,0,0,-2
-861,203,70,-231,300,-123,0,0,-2
-865,-81,239,-64,-214,-219,0,0,-2
-852,-514,-42,698,1032,-37,0,0,-2
-906,-713,-82,634,506,-206,0,1,-2
-1019,-633,-130,610,408,-174,0,1,-1
-1212,-429,-65,315,97,-95,0,1,-1
-1043,-348,30,83,128,142,0,1,-1
-1020,-311,50,-51,56,272,0,1,-1
-1250,-414,62,-79,-83,288,0,1,-1
-1029,-504,-135,-72,763,494,0,1,-1
-970,-338,-130,-313,369,515,0,1,-1
-873,-169,-127,-368,229,471,0,1,-1
-934,87,-104,-296,9,340,0,1,-1
-857,232,-91,-214,109,266,0,1,-1
-957,410,-120,-114,7,-87,0,1,-1
-927,500,-13,67,-91,-240,0,1,-1
-1106,608,-75,305,189,-569,0,1,-1
-916,665,-178,604,234,-492,0,1,-1
-929,604,-16,275,-259,-413,0,1,-1
-1013,549,174,175,-326,-331,0,1,-1
-1056,397,114,176,-231,-195,0,1,-1
-1262,360,-190,151,-319,33,0,1,-1
-1154,398,-130,-298,-401,212,0,1,-1
-1152,505,21,-512,-634,380,0,1,-1
-1070,533,43,-527,-361,399,0,1,-1
-987,555,135,-616,-534,372,0,1,-1
-805,508,118,-486,80,53,0,1,-2
-931,336,123,-200,-574,-230,0,0,-2
-654,65,58,389,-536,-220,0,0,-2
-874,-384,21,161,-599,-480,0,0,-2
-768,-671,88,462,1295,-365,0,0,-2
-1078,-860,-29,743,452,-311,1,1,-2
-1315,-597,91,401,-141,-130,1,1,-2
-1118,-445,16,175,259,242,0,1,-2
-932,-366,117,-140,-75,354,0,1,-2
-1130,-395,227,-255,-294,369,0,1,-2
-1132,-431,72,-153,368,434,0,1,-2
-978,-317,11,-399,405,466,0,1,-1
-934,-167,1,-403,-13,349,0,1,-1
-897,107,-53,-421,88,275,0,1,-1
-923,220,73,-357,-94,145,0,1,-1
-915,341,63,-165,-74,-99,0,1,-1
-897,469,43,67,-122,-317,0,1,-1
-963,531,96,143,280,-523,0,1,-1
-1093,517,87,212,53,-616,0,1,-1
-1203,557,117,333,-202,-522,0,1,-1
-1070,516,91,182,121,-263,0,1,-1
-940,534,243,-44,-261,-48,0,1,-2
-1026,521,69,1,-119,-52,0,1,-1
-1081,472,-10,-191,-173,205,0,1,-2
-1012,449,116,-389,-228,261,0,1,-2
-1127,423,235,-339,34,303,0,1,-2
-1054,342,127,2,-204,242,0,1,-1
-1161,158,58,201,100,81,0,0,-2
-827,111,4,198,44,165,0,1,-1
-1031,-124,142,175,-1018,70,0,0,-2
-724,-411,37,647,1115,196,0,1,-2
-902,-673,191,490,-1097,-165,0,1,-2
-1275,-565,146,443,43,-422,0,1,-2
-1144,-330,202,209,494,-135,0,1,-2
-944,-315,61,215,372,144,0,1,-2
-911,-263,218,-279,-65,166,0,1,-2
-1137,-347,207,-170,-112,244,0,1,-2
-967,-310,50,-254,723,279,0,1,-1
-971,-253,36,-450,-108,221,0,1,-1
-1009,-132,18,-448,226,84,0,1,-1
-1049,-35,21,-393,155,7,0,1,-1
-1038,153,-28,-256,195,-51,0,1,-1
-1016,291,39,-170,86,-102,0,1,-1
-992,407,77,14,196,-322,0,1,-1
-1107,478,78,252,-212,-524,0,1,-1
-1015,559,50,389,155,-459,0,1,-1
-1044,504,-101,335,100,-494,0,1,-1
-1068,457,26,78,-270,-233,1,1,-1
-1013,430,108,137,32,-63,0,1,-1
-1152,402,-54,170,-339,85,1,1,-1
